,open,high,low,close,volume
2020-07-10 11:00:00-04:00,255.6220,256.4910,255.0890,256.2980,3193815
2020-07-10 12:00:00-04:00,256.2680,256.4230,255.5680,256.2780,2630120
2020-07-10 13:00:00-04:00,256.2730,257.1460,256.0470,256.9410,2323570
2020-07-10 14:00:00-04:00,256.9280,257.5570,256.4770,257.5010,2604296
2020-07-10 15:00:00-04:00,257.4750,258.4380,257.0930,258.1950,4779102
2020-07-10 16:00:00-04:00,258.1790,258.8290,258.0510,258.7040,726227
2020-07-10 17:00:00-04:00,258.6490,258.8290,258.5310,258.6740,56073
2020-07-10 18:00:00-04:00,258.6490,258.7990,258.5310,258.6260,19514
2020-07-10 19:00:00-04:00,258.6100,258.9360,258.5700,258.6740,28409
2020-07-13 04:00:00-04:00,259.7050,259.8950,259.3030,259.6520,62116
2020-07-13 05:00:00-04:00,259.8220,260.0610,259.4110,259.9850,35870
2020-07-13 06:00:00-04:00,259.8810,260.3450,259.7820,260.3080,31485
2020-07-13 07:00:00-04:00,260.2230,261.0780,260.1830,260.9730,188905
2020-07-13 08:00:00-04:00,260.7320,261.2450,259.5570,260.9730,236198
2020-07-13 09:00:00-04:00,260.9470,262.4180,260.7400,261.6280,4727321
2020-07-13 10:00:00-04:00,261.6120,263.1910,261.0530,263.1340,4766080
2020-07-13 11:00:00-04:00,263.1180,263.8760,262.7840,263.2410,4067765
2020-07-13 12:00:00-04:00,263.2250,263.4650,261.5320,261.6310,3736735
2020-07-13 13:00:00-04:00,261.6220,262.8490,260.9850,261.1680,3823360
2020-07-13 14:00:00-04:00,261.1330,261.4700,257.1420,259.3660,11385972
2020-07-13 15:00:00-04:00,259.3140,259.4550,251.9500,252.8360,18564625
2020-07-13 16:00:00-04:00,252.8110,253.3320,252.0970,252.9340,2802139
2020-07-13 17:00:00-04:00,252.8500,253.0780,252.3900,252.7580,127619
2020-07-13 18:00:00-04:00,252.7720,254.0660,252.7330,253.7260,278746
2020-07-13 19:00:00-04:00,253.7110,254.3390,253.6520,254.0190,141540
2020-07-14 04:00:00-04:00,252.8600,254.1440,252.8110,253.8040,56789
2020-07-14 05:00:00-04:00,253.7300,254.0560,253.2310,253.6480,60026
2020-07-14 06:00:00-04:00,253.6910,253.7820,252.9770,253.2070,97392
2020-07-14 07:00:00-04:00,253.2310,254.7110,252.6940,254.3520,426972
2020-07-14 08:00:00-04:00,254.2970,255.2290,250.5820,250.8110,1304162
2020-07-14 09:00:00-04:00,250.8360,253.6740,247.7850,249.9610,13956980
2020-07-14 10:00:00-04:00,249.8870,252.2660,247.1300,250.6260,13111220
2020-07-14 11:00:00-04:00,250.5960,252.9900,249.6230,251.9850,6523573
2020-07-14 12:00:00-04:00,251.9500,253.1460,250.9040,251.2030,3574409
2020-07-14 13:00:00-04:00,251.1970,253.4980,250.2200,252.6890,4887475
2020-07-14 14:00:00-04:00,252.6740,253.8010,252.2440,253.1590,4840873
2020-07-14 15:00:00-04:00,253.1630,255.0730,251.1000,254.6740,9565332
2020-07-14 16:00:00-04:00,254.6490,254.7750,253.1140,254.0000,3306566
2020-07-14 17:00:00-04:00,253.9160,256.1680,253.8080,255.7310,361774
2020-07-14 18:00:00-04:00,255.7050,256.2760,255.2360,255.7210,186020
2020-07-14 19:00:00-04:00,255.7250,255.7770,255.4510,255.7110,155572
2020-07-15 04:00:00-04:00,255.3340,255.5130,255.0110,255.1440,63743
2020-07-15 05:00:00-04:00,254.9820,255.2590,254.5020,254.7620,107203
2020-07-15 06:00:00-04:00,254.7860,256.0710,254.7080,256.0440,49541
2020-07-15 07:00:00-04:00,256.0180,256.6480,255.4120,255.7010,505109
2020-07-15 08:00:00-04:00,256.3120,256.6180,254.6690,255.8380,416062
2020-07-15 09:00:00-04:00,255.8520,256.9310,254.7370,255.5250,7075056
2020-07-15 10:00:00-04:00,255.5100,256.7650,254.9620,255.4370,5905930
2020-07-15 11:00:00-04:00,255.4020,255.6210,252.2630,252.3370,8370445
2020-07-15 12:00:00-04:00,252.3020,254.2120,251.7550,254.0680,6243974
2020-07-15 13:00:00-04:00,254.0580,254.7210,253.3090,254.0490,3690835
2020-07-15 14:00:00-04:00,254.0040,255.6210,253.6320,254.3130,4122776
2020-07-15 15:00:00-04:00,254.2970,255.4350,253.4270,255.0360,5633422
2020-07-15 16:00:00-04:00,255.0210,255.1810,254.7860,255.0950,600932
2020-07-15 17:00:00-04:00,254.9720,255.1320,254.8350,255.0560,38085
2020-07-15 18:00:00-04:00,255.0500,255.2980,253.6610,253.7840,202821
2020-07-15 19:00:00-04:00,253.7690,254.2510,253.7300,254.0780,145269
2020-07-16 04:00:00-04:00,252.5080,252.7450,251.1580,251.5160,112044
2020-07-16 05:00:00-04:00,251.3440,251.3950,250.4640,250.9480,82301
2020-07-16 06:00:00-04:00,250.9720,251.6590,250.2100,251.2810,132093
2020-07-16 07:00:00-04:00,251.4320,252.1390,251.1290,251.6430,277086
2020-07-16 08:00:00-04:00,251.9010,253.2630,250.3770,251.9070,779038
2020-07-16 09:00:00-04:00,251.8820,253.0190,251.4130,251.9070,4769491
2020-07-16 10:00:00-04:00,251.9110,252.2460,250.5720,250.8260,7427574
2020-07-16 11:00:00-04:00,250.8160,251.6400,249.9270,251.5940,5125008
2020-07-16 12:00:00-04:00,251.5890,252.3440,251.0170,251.9750,2600061
2020-07-16 13:00:00-04:00,251.9410,253.2630,251.8430,252.6400,3286792
2020-07-16 14:00:00-04:00,252.6150,253.5860,252.2050,252.3080,3629907
2020-07-16 15:00:00-04:00,252.2830,254.0850,252.0480,253.2760,5048083
2020-07-16 16:00:00-04:00,253.2510,253.4400,250.6700,251.3490,1634469
2020-07-16 17:00:00-04:00,251.2460,251.3760,251.0800,251.2030,99149
2020-07-16 18:00:00-04:00,251.2560,252.0800,251.1290,251.9750,103316
2020-07-16 19:00:00-04:00,251.9800,252.2460,251.8620,252.1410,61149
2020-07-17 04:00:00-04:00,252.4490,253.3420,252.1560,253.3050,58508
2020-07-17 05:00:00-04:00,253.0650,253.5180,252.9380,253.1390,18850
2020-07-17 06:00:00-04:00,253.0750,253.4980,253.0360,253.2950,19153
2020-07-17 07:00:00-04:00,253.2800,253.4000,252.7620,253.2070,195163
2020-07-17 08:00:00-04:00,253.1340,253.6550,252.3220,253.3640,282060
2020-07-17 09:00:00-04:00,253.3680,254.3000,252.1170,253.0710,4559690
2020-07-17 10:00:00-04:00,253.0260,253.3220,251.4420,252.7970,4322410
2020-07-17 11:00:00-04:00,252.7620,253.4880,252.4100,253.2760,2637626
2020-07-17 12:00:00-04:00,253.2510,253.7040,252.8500,253.1290,1886170
2020-07-17 13:00:00-04:00,253.1140,253.5080,252.6250,253.0610,2134914
2020-07-17 14:00:00-04:00,253.0460,254.4370,253.0060,254.1270,2433439
2020-07-17 15:00:00-04:00,254.0920,254.6030,253.4070,253.6670,4414472
2020-07-17 16:00:00-04:00,253.6320,254.0170,253.3290,253.5400,939635
2020-07-17 17:00:00-04:00,253.4760,253.6740,253.3290,253.6080,28506
2020-07-17 18:00:00-04:00,253.5350,253.7330,253.4270,253.6380,21794
2020-07-17 19:00:00-04:00,253.4860,253.8110,253.4460,253.6960,9159
2020-07-20 04:00:00-04:00,252.3020,253.1070,252.0480,253.0610,74889
2020-07-20 05:00:00-04:00,253.0750,253.8010,253.0360,253.7060,57593
2020-07-20 06:00:00-04:00,253.7010,253.7530,253.3000,253.6570,33786
2020-07-20 07:00:00-04:00,253.7300,254.5350,253.5440,254.2640,187702
2020-07-20 08:00:00-04:00,253.6520,254.6620,251.7450,254.5180,587579
2020-07-20 09:00:00-04:00,254.5420,255.2390,253.0260,254.9090,4661755
2020-07-20 10:00:00-04:00,254.9230,257.1460,254.5610,256.6210,5115832
2020-07-20 11:00:00-04:00,256.5950,258.0270,256.3650,257.8240,3025342
2020-07-20 12:00:00-04:00,257.8080,258.5060,257.2890,258.4300,2918581
2020-07-20 13:00:00-04:00,258.4240,259.2400,258.2860,258.7890,3227679
2020-07-20 14:00:00-04:00,258.7570,260.2960,258.6580,259.8650,3196399
2020-07-20 15:00:00-04:00,259.8420,261.5670,259.7230,260.9140,8369203
2020-07-20 16:00:00-04:00,260.8980,261.3420,260.8280,261.1580,1076711
2020-07-20 17:00:00-04:00,261.1820,261.2350,260.8580,261.1190,43260
2020-07-20 18:00:00-04:00,261.1620,261.7240,260.8090,260.9820,369332
2020-07-20 19:00:00-04:00,260.9760,261.4600,260.8870,261.2660,64966
2020-07-21 04:00:00-04:00,263.1860,263.8460,263.1450,263.4760,55276
2020-07-21 05:00:00-04:00,263.4600,263.7780,263.1940,263.5640,42025
2020-07-21 06:00:00-04:00,263.5480,263.8070,263.1650,263.3100,74561
2020-07-21 07:00:00-04:00,263.2450,263.6510,262.9210,263.4180,219806
2020-07-21 08:00:00-04:00,263.3230,263.8660,262.5590,262.8990,260497
2020-07-21 09:00:00-04:00,262.8730,263.2790,260.1260,261.1190,7963846
2020-07-21 10:00:00-04:00,261.0840,261.3720,259.0680,260.0360,6925270
2020-07-21 11:00:00-04:00,259.9980,260.3840,258.3550,258.8410,3892556
2020-07-21 12:00:00-04:00,258.8160,259.3570,258.2960,259.3100,3192323
2020-07-21 13:00:00-04:00,259.2840,260.3830,258.3850,260.0240,3322300
2020-07-21 14:00:00-04:00,260.0370,260.9020,259.7230,260.0630,3240457
2020-07-21 15:00:00-04:00,260.0470,260.1880,257.2640,258.2340,8271264
2020-07-21 16:00:00-04:00,258.2090,259.1520,258.1000,258.7720,1123891
2020-07-21 17:00:00-04:00,258.7860,258.8780,258.5210,258.7530,29006
2020-07-21 18:00:00-04:00,258.8440,259.6600,258.6770,259.6330,125701
2020-07-21 19:00:00-04:00,259.5680,259.6600,259.2440,259.3980,90293
2020-07-22 04:00:00-04:00,257.9740,258.0850,257.2500,257.7260,37061
2020-07-22 05:00:00-04:00,257.6710,258.6720,257.2890,258.4890,27400
2020-07-22 06:00:00-04:00,258.5020,259.4740,258.3350,259.3300,38942
2020-07-22 07:00:00-04:00,259.2750,259.6310,259.0390,259.1630,220277
2020-07-22 08:00:00-04:00,259.3430,259.9440,257.9340,259.2900,208636
2020-07-22 09:00:00-04:00,259.3330,259.9680,258.1100,259.4860,3965351
2020-07-22 10:00:00-04:00,259.4600,260.0610,257.2500,257.6720,4045910
2020-07-22 11:00:00-04:00,257.6420,258.6920,256.7020,258.4200,3584190
2020-07-22 12:00:00-04:00,258.4340,259.1610,257.9730,258.3880,2059093
2020-07-22 13:00:00-04:00,258.3460,258.6920,257.2200,257.3590,2400192
2020-07-22 14:00:00-04:00,257.3380,258.3690,257.2600,258.0580,2428863
2020-07-22 15:00:00-04:00,258.0620,259.5130,257.9930,259.0850,5053281
2020-07-22 16:00:00-04:00,259.0500,259.4450,257.5040,258.7230,1464778
2020-07-22 17:00:00-04:00,258.7080,258.8870,258.4620,258.6740,64357
2020-07-22 18:00:00-04:00,258.6780,259.1810,258.4230,258.7430,161659
2020-07-22 19:00:00-04:00,258.7660,258.9360,258.1200,258.2440,74358
2020-07-23 04:00:00-04:00,260.3990,260.5890,259.7430,259.8090,33727
2020-07-23 05:00:00-04:00,259.8030,260.2570,259.6260,259.9650,16916
2020-07-23 06:00:00-04:00,260.1060,260.2960,259.7230,259.8970,27415
2020-07-23 07:00:00-04:00,259.9100,260.1000,259.1950,259.6030,210071
2020-07-23 08:00:00-04:00,260.0280,260.2570,258.4130,258.8110,241235
2020-07-23 09:00:00-04:00,258.6880,259.4250,257.5920,258.7430,3452245
2020-07-23 10:00:00-04:00,258.7170,259.0240,256.9190,257.9510,4044190
2020-07-23 11:00:00-04:00,257.9350,258.4080,257.2790,257.5110,2686092
2020-07-23 12:00:00-04:00,257.4850,257.5470,254.0920,255.0660,5920835
2020-07-23 13:00:00-04:00,255.0110,255.7870,252.2140,253.0510,6881829
2020-07-23 14:00:00-04:00,253.0060,253.1270,250.8360,252.5330,9162615
2020-07-23 15:00:00-04:00,252.5370,252.8140,251.2860,252.2690,8771636
2020-07-23 16:00:00-04:00,252.2440,252.5690,251.1190,252.0730,1321183
2020-07-23 17:00:00-04:00,252.0870,252.2460,251.6470,252.1410,137595
2020-07-23 18:00:00-04:00,252.2140,252.7650,252.1750,252.5820,178000
2020-07-23 19:00:00-04:00,252.6640,252.7350,252.2540,252.5230,375485
2020-07-24 04:00:00-04:00,248.6940,249.1160,248.3620,248.9630,103747
2020-07-24 05:00:00-04:00,249.0270,249.7620,248.7140,249.7360,72344
2020-07-24 06:00:00-04:00,249.6620,250.1830,249.1830,249.7850,234986
2020-07-24 07:00:00-04:00,249.8090,250.5440,248.3820,249.2380,640730
2020-07-24 08:00:00-04:00,250.4150,250.6520,248.0490,249.2270,753778
2020-07-24 09:00:00-04:00,249.2030,249.4590,245.7220,247.7500,10525029
2020-07-24 10:00:00-04:00,247.7160,250.6570,247.4820,250.5670,8737337
2020-07-24 11:00:00-04:00,250.5520,251.2980,249.8090,250.7620,5355604
2020-07-24 12:00:00-04:00,250.7480,250.8180,248.5870,248.8750,4632984
2020-07-24 13:00:00-04:00,248.8900,250.2120,247.6880,249.9020,3988286
2020-07-24 14:00:00-04:00,249.8770,250.8470,249.4130,250.0000,4256979
2020-07-24 15:00:00-04:00,249.9550,250.6910,248.7830,249.8140,6745394
2020-07-24 16:00:00-04:00,249.7890,250.0750,249.4380,249.6670,1449565
2020-07-24 17:00:00-04:00,249.5940,249.8210,249.5160,249.6180,22963
2020-07-24 18:00:00-04:00,249.5550,249.6540,249.2230,249.2860,13576
2020-07-24 19:00:00-04:00,249.2610,249.5570,249.1250,249.4620,32571
2020-07-27 04:00:00-04:00,250.9630,251.2880,250.8360,250.9870,48587
2020-07-27 05:00:00-04:00,251.0020,251.7960,250.9630,251.6920,30645
2020-07-27 06:00:00-04:00,251.6370,252.5980,251.3830,252.1810,74256
2020-07-27 07:00:00-04:00,252.1070,252.3640,251.6670,252.3180,138708
2020-07-27 08:00:00-04:00,251.5600,252.5790,250.6310,251.7010,212255
2020-07-27 09:00:00-04:00,251.6770,253.6060,250.8070,253.3440,4892637
2020-07-27 10:00:00-04:00,253.3490,253.7620,252.1950,252.8650,5085825
2020-07-27 11:00:00-04:00,252.8210,252.9850,250.7330,251.9260,4261621
2020-07-27 12:00:00-04:00,251.9010,252.7840,251.6180,252.7090,2261626
2020-07-27 13:00:00-04:00,252.6790,253.2830,252.5970,253.1440,1798107
2020-07-27 14:00:00-04:00,253.1240,254.2220,253.0460,253.5430,3290626
2020-07-27 15:00:00-04:00,253.5050,254.8090,253.4370,254.3610,8669720
2020-07-27 16:00:00-04:00,254.3360,254.8870,254.1890,254.8210,918303
2020-07-27 17:00:00-04:00,254.7960,254.9070,254.6490,254.8500,17083
2020-07-27 18:00:00-04:00,254.8250,255.3760,254.7860,255.1540,211460
2020-07-27 19:00:00-04:00,255.2070,255.4540,254.8050,255.2120,213662
2020-07-28 04:00:00-04:00,254.8740,254.9950,254.1890,254.7820,38409
2020-07-28 05:00:00-04:00,254.7860,254.9560,253.4760,253.7550,31476
2020-07-28 06:00:00-04:00,253.7400,254.1540,253.2310,254.1270,59260
2020-07-28 07:00:00-04:00,254.1310,254.3780,252.8890,253.1780,309371
2020-07-28 08:00:00-04:00,253.6620,255.5230,252.9380,253.9610,142578
2020-07-28 09:00:00-04:00,253.9060,254.0170,251.8230,252.5820,4479282
2020-07-28 10:00:00-04:00,252.5570,253.6740,252.2050,253.4910,3802580
2020-07-28 11:00:00-04:00,253.4860,254.1540,252.6350,253.2860,2379421
2020-07-28 12:00:00-04:00,253.2610,253.7770,252.6640,253.6480,2040177
2020-07-28 13:00:00-04:00,253.6230,254.1340,253.1430,253.7840,1667297
2020-07-28 14:00:00-04:00,253.7690,253.8600,252.7130,252.8950,3058649
2020-07-28 15:00:00-04:00,252.8700,252.9900,250.7970,251.1050,6521391
2020-07-28 16:00:00-04:00,251.1090,251.7380,250.9310,251.7010,1097645
2020-07-28 17:00:00-04:00,251.6860,251.9920,251.5690,251.8680,42007
2020-07-28 18:00:00-04:00,251.8820,252.2760,251.7550,252.0930,107011
2020-07-28 19:00:00-04:00,252.0480,252.1000,251.6280,252.0530,78019
2020-07-29 04:00:00-04:00,252.6250,252.7740,252.2050,252.5030,18897
2020-07-29 05:00:00-04:00,252.4980,252.6080,252.0090,252.5820,17492
2020-07-29 06:00:00-04:00,252.6250,252.9310,252.4690,252.5330,25207
2020-07-29 07:00:00-04:00,252.5080,252.9110,252.3900,252.7870,73516
2020-07-29 08:00:00-04:00,252.8110,253.3220,250.8360,252.9140,244442
2020-07-29 09:00:00-04:00,252.8210,253.2150,252.1660,252.8850,3108198
2020-07-29 10:00:00-04:00,252.8890,254.0020,252.8010,253.8140,2606126
2020-07-29 11:00:00-04:00,253.7890,253.9170,253.2800,253.4810,1378269
2020-07-29 12:00:00-04:00,253.4370,253.7330,252.4590,253.4910,2844556
2020-07-29 13:00:00-04:00,253.4660,253.6940,253.0020,253.2760,1392430
2020-07-29 14:00:00-04:00,253.2410,254.9460,252.8400,253.7940,3255629
2020-07-29 15:00:00-04:00,253.7790,254.7010,253.0750,254.1070,6959925
2020-07-29 16:00:00-04:00,254.0630,255.2590,253.7980,255.2320,1086230
2020-07-29 17:00:00-04:00,255.1870,255.2390,254.9130,255.1150,57856
2020-07-29 18:00:00-04:00,255.1090,255.3080,254.7080,254.8020,105090
2020-07-29 19:00:00-04:00,254.7760,254.9850,254.6200,254.8110,94515
2020-07-30 04:00:00-04:00,252.0970,252.3340,251.0900,251.2610,52787
2020-07-30 05:00:00-04:00,251.1290,252.6280,250.9920,252.3370,51843
2020-07-30 06:00:00-04:00,252.3420,252.4910,250.5820,251.0460,184174
2020-07-30 07:00:00-04:00,251.1680,252.8620,251.1290,252.4840,584188
2020-07-30 08:00:00-04:00,252.0480,254.8280,250.6790,251.5250,583643
2020-07-30 09:00:00-04:00,251.4910,253.4300,250.9820,251.5550,5262410
2020-07-30 10:00:00-04:00,251.5590,252.9110,250.8360,252.7480,5692237
2020-07-30 11:00:00-04:00,252.7130,254.6430,252.3610,254.2520,3729301
2020-07-30 12:00:00-04:00,254.2290,255.4930,253.9850,254.9970,4631694
2020-07-30 13:00:00-04:00,254.9620,255.7670,254.6100,255.5150,2797522
2020-07-30 14:00:00-04:00,255.4710,255.8650,254.6290,255.5530,3092403
2020-07-30 15:00:00-04:00,255.5290,255.9730,254.8450,255.4080,4995776
2020-07-30 16:00:00-04:00,255.4410,259.9440,254.9720,259.8970,3264134
2020-07-30 17:00:00-04:00,259.7830,260.1200,259.3910,260.0920,302582
2020-07-30 18:00:00-04:00,260.0960,260.6870,259.4980,259.7210,356138
2020-07-30 19:00:00-04:00,259.7250,260.3550,259.5570,260.1800,305615
2020-07-31 04:00:00-04:00,259.6070,260.4910,259.5470,260.1710,24238
2020-07-31 05:00:00-04:00,260.0180,260.4520,259.5080,259.5740,49332
2020-07-31 06:00:00-04:00,259.6170,260.0120,259.4890,259.7500,28102
2020-07-31 07:00:00-04:00,259.7250,260.5010,259.6840,260.4350,135712
2020-07-31 08:00:00-04:00,260.3990,260.9020,259.1950,260.1610,510560
2020-07-31 09:00:00-04:00,260.1160,260.2860,257.1520,258.2640,7893306
2020-07-31 10:00:00-04:00,258.2380,258.3400,255.5680,257.2370,7289766
2020-07-31 11:00:00-04:00,257.1920,258.4180,256.9320,257.3540,4674810
2020-07-31 12:00:00-04:00,257.3190,257.5380,255.0400,255.5120,5085592
2020-07-31 13:00:00-04:00,255.5000,257.0390,255.3240,256.4740,3799232
2020-07-31 14:00:00-04:00,256.4190,257.8900,255.5780,257.7160,4574213
2020-07-31 15:00:00-04:00,257.6910,260.0420,257.3960,259.9850,9978371
2020-07-31 16:00:00-04:00,259.9690,260.5600,257.5600,260.5230,1554375
2020-07-31 17:00:00-04:00,260.4480,260.5210,259.8700,260.2390,173932
2020-07-31 18:00:00-04:00,260.2130,260.3550,259.8900,260.0440,32784
2020-07-31 19:00:00-04:00,260.0180,260.1690,259.8800,260.0920,31088
2020-08-03 04:00:00-04:00,260.8000,261.3130,260.5740,260.9240,59098
2020-08-03 05:00:00-04:00,261.0150,261.1760,260.6620,261.1290,19629
2020-08-03 06:00:00-04:00,261.0060,262.2520,260.9650,262.2150,50812
2020-08-03 07:00:00-04:00,262.1590,262.5650,261.9620,262.2730,285957
2020-08-03 08:00:00-04:00,262.2670,262.4970,260.0750,262.2050,268373
2020-08-03 09:00:00-04:00,262.1790,263.6310,261.6890,263.2220,4399123
2020-08-03 10:00:00-04:00,263.1960,264.0710,262.1780,262.6840,4754647
2020-08-03 11:00:00-04:00,262.6580,263.7340,262.4610,263.7060,2618693
2020-08-03 12:00:00-04:00,263.6850,263.8150,263.0970,263.4570,1755309
2020-08-03 13:00:00-04:00,263.4220,263.8560,262.9160,263.3390,1930130
2020-08-03 14:00:00-04:00,263.3130,264.2280,262.9790,263.9160,2828811
2020-08-03 15:00:00-04:00,263.8950,264.0810,262.7930,263.3780,5729120
2020-08-03 16:00:00-04:00,263.3520,264.0810,263.0090,263.6520,1088215
2020-08-03 17:00:00-04:00,263.6560,263.7780,263.4090,263.6520,15975
2020-08-03 18:00:00-04:00,263.6260,263.6800,263.2240,263.3880,45679
2020-08-03 19:00:00-04:00,263.3720,263.5140,263.1060,263.3390,70656
2020-08-04 04:00:00-04:00,262.8240,263.0050,262.1190,262.6450,47491
2020-08-04 05:00:00-04:00,262.6480,262.9270,262.4610,262.6640,32579
2020-08-04 06:00:00-04:00,262.6480,262.8390,262.3530,262.7520,69312
2020-08-04 07:00:00-04:00,262.7360,263.1620,262.2460,262.3910,341904
2020-08-04 08:00:00-04:00,262.4630,264.3940,262.0110,262.5760,299636
2020-08-04 09:00:00-04:00,262.5500,264.0710,262.3730,263.9070,3157838
2020-08-04 10:00:00-04:00,263.8900,264.4530,263.5320,263.6420,3621458
2020-08-04 11:00:00-04:00,263.6460,263.8760,262.8130,263.4960,3080320
2020-08-04 12:00:00-04:00,263.4940,263.6160,262.5980,263.1240,1936015
2020-08-04 13:00:00-04:00,263.0880,263.9930,262.7250,263.8270,1796294
2020-08-04 14:00:00-04:00,263.8120,264.0130,262.1190,263.1240,3026632
2020-08-04 15:00:00-04:00,263.0790,264.5110,262.8420,264.4840,3266573
2020-08-04 16:00:00-04:00,264.4570,264.7360,260.5130,264.3380,633739
2020-08-04 17:00:00-04:00,264.3400,264.4230,264.0840,264.2100,27509
2020-08-04 18:00:00-04:00,264.3210,264.4040,264.0740,264.3270,24192
2020-08-04 19:00:00-04:00,264.3210,264.4530,264.1430,264.2780,52611
2020-08-05 04:00:00-04:00,265.6020,265.7930,264.9050,265.4910,36560
2020-08-05 05:00:00-04:00,265.5530,265.8610,265.3060,265.8040,15769
2020-08-05 06:00:00-04:00,265.7380,265.7930,265.0810,265.2370,155186
2020-08-05 07:00:00-04:00,265.1620,265.6360,265.0620,265.3930,189618
2020-08-05 08:00:00-04:00,265.1620,265.8120,264.3970,264.5720,238048
2020-08-05 09:00:00-04:00,264.5260,265.2110,263.9470,265.0610,3119423
2020-08-05 10:00:00-04:00,265.0540,265.5380,264.5240,264.8940,3529356
2020-08-05 11:00:00-04:00,264.8680,265.5680,264.4360,264.6400,2713695
2020-08-05 12:00:00-04:00,264.6140,265.2240,264.5630,264.9140,1566572
2020-08-05 13:00:00-04:00,264.8970,265.3330,264.7750,265.1490,1187660
2020-08-05 14:00:00-04:00,265.1130,265.4210,264.7290,265.0800,1438151
2020-08-05 15:00:00-04:00,265.0540,265.2940,264.0840,265.1390,3432566
2020-08-05 16:00:00-04:00,265.1030,265.1760,264.4850,264.7770,715393
2020-08-05 17:00:00-04:00,264.7700,264.8540,264.5530,264.6790,11278
2020-08-05 18:00:00-04:00,264.6040,264.8630,264.4650,264.7870,30863
2020-08-05 19:00:00-04:00,264.7700,264.8730,264.5140,264.6300,36123
